"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240729","2호선","아현","10481","9900","20240801",""
"20240729","2호선","충정로(경기대입구)","10455","11020","20240801",""
"20240729","2호선","용답","2855","2790","20240801",""
"20240729","2호선","신답","1663","1866","20240801",""
"20240729","2호선","신설동","3146","3173","20240801",""
"20240729","2호선","도림천","1376","1391","20240801",""
"20240729","2호선","양천구청","6566","7067","20240801",""
"20240729","2호선","신정네거리","10124","10462","20240801",""
"20240729","2호선","용두(동대문구청)","2543","2625","20240801",""
"20240729","3호선","지축","7509","7479","20240801",""
"20240729","3호선","구파발","22054","21320","20240801",""
"20240729","3호선","연신내","33486","31972","20240801",""
"20240729","3호선","불광","16391","17602","20240801",""
"20240729","3호선","녹번","15493","14222","20240801",""
"20240729","3호선","홍제","17529","16752","20240801",""
"20240729","3호선","무악재","4449","4350","20240801",""
"20240729","3호선","독립문","6925","6890","20240801",""
"20240729","3호선","경복궁(정부서울청사)","23287","24238","20240801",""
"20240729","3호선","안국","25475","26083","20240801",""
"20240729","3호선","종로3가","11969","13437","20240801",""
"20240729","3호선","을지로3가","12408","12055","20240801",""
"20240729","3호선","충무로","4","0","20240801",""
"20240729","3호선","동대입구","7634","8467","20240801",""
"20240729","3호선","약수","12825","12483","20240801",""
"20240729","3호선","금호","7962","7505","20240801",""
"20240729","3호선","옥수","8501","8795","20240801",""
"20240729","3호선","압구정","32299","34014","20240801",""
"20240729","3호선","신사","28205","29460","20240801",""
"20240729","3호선","잠원","5025","4840","20240801",""
"20240729","3호선","고속터미널","47291","44547","20240801",""
"20240729","3호선","교대(법원.검찰청)","16576","10074","20240801",""
"20240729","3호선","남부터미널(예술의전당)","29928","30295","20240801",""
"20240729","3호선","양재(서초구청)","37297","40274","20240801",""
"20240729","3호선","매봉","13357","12787","20240801",""
"20240729","3호선","도곡","5730","5444","20240801",""
"20240729","3호선","대치","13173","12641","20240801",""
"20240729","3호선","학여울","1801","1861","20240801",""
"20240729","3호선","대청","10636","10097","20240801",""
"20240729","3호선","일원","10795","10722","20240801",""
"20240729","3호선","수서","18283","18356","20240801",""
"20240729","3호선","가락시장","9051","8790","20240801",""
"20240729","3호선","경찰병원","8013","7979","20240801",""
"20240729","3호선","오금","6726","5890","20240801",""
"20240729","4호선","당고개","9578","8117","20240801",""
"20240729","4호선","상계","18979","17715","20240801",""
"20240729","4호선","노원","28098","31233","20240801",""
"20240729","4호선","창동","25471","26750","20240801",""
"20240729","4호선","쌍문","29526","27431","20240801",""
"20240729","4호선","수유(강북구청)","33139","33261","20240801",""
"20240729","4호선","미아(서울사이버대학)","15302","15007","20240801",""
"20240729","4호선","미아사거리","26178","25963","20240801",""
"20240729","4호선","길음","20533","20138","20240801",""
"20240729","4호선","성신여대입구(돈암)","20354","19996","20240801",""
"20240729","4호선","한성대입구(삼선교)","12529","12019","20240801",""
"20240729","4호선","혜화","31566","31958","20240801",""
"20240729","4호선","동대문","22704","23239","20240801",""
"20240729","4호선","동대문역사문화공원(DDP)","20508","17874","20240801",""
"20240729","4호선","충무로","30449","31324","20240801",""
"20240729","4호선","명동","33905","36589","20240801",""
"20240729","4호선","회현(남대문시장)","29085","30239","20240801",""
"20240729","4호선","서울역","13568","22582","20240801",""
"20240729","4호선","숙대입구(갈월)","13601","13345","20240801",""
"20240729","4호선","삼각지","5668","6401","20240801",""
"20240729","4호선","신용산","20404","22050","20240801",""
"20240729","4호선","이촌(국립중앙박물관)","9553","10319","20240801",""
"20240729","4호선","동작(현충원)","1286","1429","20240801",""
"20240729","4호선","총신대입구(이수)","18723","20198","20240801",""
"20240729","4호선","사당","24988","21678","20240801",""
"20240729","4호선","남태령","1342","1141","20240801",""
"20240729","신림선","관악산(서울대)","2777","2702","20240801",""
"20240729","신림선","서울대벤처타운","9572","9167","20240801",""
"20240729","신림선","서원","3629","3209","20240801",""
"20240729","신림선","신림","1963","2586","20240801",""
"20240729","신림선","당곡","4859","4949","20240801",""
"20240729","신림선","보라매병원","8056","8515","20240801",""
"20240729","신림선","보라매공원","2291","2529","20240801",""
"20240729","신림선","보라매","4102","3742","20240801",""
"20240729","신림선","서울지방병무청","3006","3396","20240801",""
"20240729","신림선","대방","3000","2496","20240801",""
"20240729","신림선","샛강","3102","3428","20240801",""
"20240729","수인선","인천","1126","1716","20240801",""
"20240729","수인선","신포","1670","1702","20240801",""
"20240729","수인선","숭의","3993","3657","20240801",""
"20240729","수인선","인하대","5972","5669","20240801",""
"20240729","수인선","송도","2279","2074","20240801",""
"20240729","수인선","연수","4533","4522","20240801",""
"20240729","수인선","원인재","4130","4266","20240801",""
"20240729","수인선","남동인더스파크","2174","2361","20240801",""
"20240729","수인선","호구포","3722","3838","20240801",""
"20240729","수인선","인천논현","5272","5500","20240801",""
"20240729","수인선","소래포구","4657","4326","20240801",""
"20240729","수인선","월곶","2566","2298","20240801",""
"20240729","수인선","달월","121","75","20240801",""
"20240729","수인선","사리","4763","4110","20240801",""
"20240729","수인선","야목","420","375","20240801",""
"20240729","수인선","어천","1302","1288","20240801",""
"20240729","수인선","오목천","3784","3318","20240801",""
"20240729","수인선","고색","5013","4572","20240801",""
"20240729","서해선","부천종합운동장","2604","2122","20240801",""
"20240729","서해선","원종","4674","4614","20240801",""
"20240729","서해선","김포공항","3064","3879","20240801",""
"20240729","분당선","매교","4753","4759","20240801",""
"20240729","분당선","수원시청","13648","14505","20240801",""
"20240729","분당선","매탄권선","5034","4881","20240801",""
"20240729","분당선","망포","14862","14537","20240801",""
"20240729","분당선","영통","8365","8499","20240801",""
"20240729","분당선","청명","4423","4214","20240801",""
"20240729","분당선","상갈","5199","4911","20240801",""
"20240729","분당선","기흥","10121","9443","20240801",""
"20240729","분당선","신갈","4907","4872","20240801",""
"20240729","분당선","구성","6257","6350","20240801",""
"20240729","분당선","죽전","12124","13516","20240801",""
"20240729","분당선","보정","2441","2161","20240801",""
"20240729","분당선","이매","5340","5153","20240801",""
"20240729","분당선","오리","11363","9985","20240801",""
"20240729","분당선","미금","15395","16001","20240801",""
"20240729","분당선","정자","17418","18272","20240801",""
"20240729","분당선","수내","14018","14179","20240801",""
"20240729","분당선","서현","24325","24667","20240801",""
"20240729","분당선","야탑","24967","26474","20240801",""
"20240729","분당선","모란","23430","24011","20240801",""
"20240729","분당선","태평","13440","12729","20240801",""
"20240729","공항철도 1호선","공항화물청사","2240","2436","20240801",""
"20240729","분당선","가천대","6784","7104","20240801",""
"20240729","분당선","선정릉","7950","8155","20240801",""
"20240729","분당선","강남구청","9718","11158","20240801",""
"20240729","분당선","압구정로데오","17852","19198","20240801",""
"20240729","분당선","서울숲","12820","12885","20240801",""
"20240729","분당선","수원","7882","7226","20240801",""
"20240729","분당선","수서","16850","17499","20240801",""
"20240729","분당선","대모산입구","5884","5596","20240801",""
"20240729","분당선","개포동","4394","4549","20240801",""
"20240729","분당선","구룡","3446","3346","20240801",""
"20240729","분당선","도곡","7348","7795","20240801",""
"20240729","분당선","한티","16101","17126","20240801",""
"20240729","분당선","선릉","14232","21843","20240801",""
"20240729","과천선","범계","26717","26579","20240801",""
"20240729","과천선","평촌","18427","18052","20240801",""
"20240729","과천선","인덕원","24690","25517","20240801",""
"20240729","과천선","정부과천청사","12431","13068","20240801",""
"20240729","과천선","과천","6361","5824","20240801",""
"20240729","과천선","대공원","2568","2662","20240801",""
"20240729","과천선","경마공원","816","791","20240801",""
"20240729","과천선","선바위","7404","6573","20240801",""
"20240729","공항철도 1호선","영종","4416","4265","20240801",""
"20240729","공항철도 1호선","인천공항2터미널","7192","6731","20240801",""
"20240729","공항철도 1호선","인천공항1터미널","14721","15713","20240801",""
"20240729","중앙선","지평","59","65","20240801",""
"20240729","중앙선","용문","1993","2060","20240801",""
"20240729","중앙선","원덕","363","338","20240801",""
"20240729","중앙선","양평","3115","3051","20240801",""
"20240729","중앙선","오빈","303","276","20240801",""
"20240729","중앙선","아신","557","535","20240801",""
"20240729","중앙선","국수","663","658","20240801",""
"20240729","중앙선","신원","150","151","20240801",""
"20240729","중앙선","양수","1921","1930","20240801",""
"20240729","중앙선","운길산","641","604","20240801",""
"20240729","중앙선","팔당","781","781","20240801",""
"20240729","중앙선","도심","2362","1836","20240801",""
"20240729","중앙선","덕소","5274","5151","20240801",""
"20240729","중앙선","양정","638","509","20240801",""
"20240729","중앙선","도농","10726","9972","20240801",""
"20240729","중앙선","구리","13153","13113","20240801",""
"20240729","중앙선","양원","2881","2883","20240801",""
"20240729","중앙선","망우","7484","7320","20240801",""
"20240729","중앙선","상봉","5807","5926","20240801",""
"20240729","중앙선","중랑","5540","5281","20240801",""
"20240729","중앙선","회기","23272","22118","20240801",""
"20240729","장항선","신창(순천향대)","1130","1207","20240801",""
"20240729","장항선","온양온천","5587","5574","20240801",""
"20240729","장항선","배방","1170","1151","20240801",""
"20240729","장항선","탕정","1618","1500","20240801",""
"20240729","장항선","아산","3718","3461","20240801",""
"20240729","장항선","쌍용(나사렛대)","2397","2212","20240801",""
"20240729","장항선","봉명","1421","1440","20240801",""
"20240729","일산선","대화","13467","10301","20240801",""
"20240729","일산선","주엽","10036","10073","20240801",""
"20240729","일산선","정발산","6929","7049","20240801",""
"20240729","일산선","마두","8145","8217","20240801",""
"20240729","일산선","백석","10015","10095","20240801",""
"20240729","일산선","대곡","2946","2250","20240801",""
"20240729","일산선","화정","16994","17082","20240801",""
"20240729","일산선","원당","10927","10349","20240801",""
"20240729","일산선","삼송","19336","18414","20240801",""
"20240729","일산선","지축","2","0","20240801",""
"20240729","일산선","원흥","11404","10951","20240801",""
"20240729","우이신설선","신설동","2405","2206","20240801",""
"20240729","우이신설선","보문","1523","1601","20240801",""
"20240729","우이신설선","성신여대입구(돈암)","3555","3741","20240801",""
"20240729","우이신설선","정릉","4443","4106","20240801",""
"20240729","우이신설선","북한산보국문","5815","5698","20240801",""
"20240729","우이신설선","솔샘","5807","5660","20240801",""
"20240729","우이신설선","삼양사거리","2631","2665","20240801",""
"20240729","우이신설선","삼양","2250","2406","20240801",""
"20240729","우이신설선","화계","3699","3469","20240801",""
"20240729","우이신설선","가오리","4338","4358","20240801",""
"20240729","우이신설선","4.19민주묘지","3004","2799","20240801",""
"20240729","우이신설선","솔밭공원","2626","2583","20240801",""
"20240729","우이신설선","북한산우이","2869","2638","20240801",""
"20240729","안산선","수리산","3863","3212","20240801",""
"20240729","안산선","오이도","7793","7425","20240801",""
"20240729","안산선","정왕","8776","9017","20240801",""
"20240729","안산선","신길온천","2079","1821","20240801",""
"20240729","안산선","안산","12693","11821","20240801",""
"20240729","안산선","초지","4986","4943","20240801",""
"20240729","안산선","고잔","8738","8083","20240801",""
"20240729","안산선","중앙","17901","18444","20240801",""
"20240729","안산선","한대앞","8754","8658","20240801",""
"20240729","안산선","상록수","14192","14460","20240801",""
"20240729","안산선","반월","4175","4042","20240801",""
"20240729","안산선","대야미","4785","4228","20240801",""
"20240729","안산선","산본","15770","16739","20240801",""
"20240729","5호선","청구","3940","3756","20240801",""
"20240729","분당선","복정","2","0","20240801",""
"20240729","1호선","서울역","58420","54055","20240801",""
"20240729","1호선","시청","25349","25493","20240801",""
"20240729","1호선","종각","40855","40420","20240801",""
"20240729","1호선","종로3가","25209","22794","20240801",""
"20240729","1호선","종로5가","23946","23583","20240801",""
"20240729","1호선","동대문","11782","11838","20240801",""
"20240729","1호선","신설동","14188","13867","20240801",""
"20240729","1호선","제기동","16098","16583","20240801",""
"20240730","경부선","서동탄","1593","1329","20240802",""
"20240730","수인선","월곶","2689","2457","20240802",""
"20240730","수인선","달월","111","61","20240802",""
"20240730","수인선","사리","4838","4248","20240802",""
"20240730","수인선","야목","434","363","20240802",""
"20240730","수인선","어천","1394","1388","20240802",""
"20240730","수인선","오목천","3811","3418","20240802",""
"20240730","수인선","고색","5124","4750","20240802",""
"20240730","서해선","부천종합운동장","2708","2211","20240802",""
"20240730","서해선","원종","4773","4859","20240802",""
"20240730","서해선","김포공항","3149","4074","20240802",""
"20240730","분당선","매교","4857","4801","20240802",""
"20240730","분당선","수원시청","13761","14821","20240802",""
"20240730","분당선","매탄권선","5375","5282","20240802",""
"20240730","분당선","망포","15391","14706","20240802",""
"20240730","분당선","영통","8572","8582","20240802",""
"20240730","분당선","청명","4532","4307","20240802",""
"20240730","분당선","상갈","5284","5196","20240802",""
"20240730","분당선","기흥","10374","9524","20240802",""
"20240730","분당선","신갈","4934","5001","20240802",""
"20240730","분당선","구성","6379","6412","20240802",""
"20240730","분당선","죽전","12401","13930","20240802",""
"20240730","분당선","보정","2531","2263","20240802",""
"20240730","분당선","이매","5378","5312","20240802",""
"20240730","분당선","오리","11756","10124","20240802",""
"20240730","분당선","미금","15641","16372","20240802",""
"20240730","분당선","정자","18498","19310","20240802",""
"20240730","분당선","수내","14426","14681","20240802",""
"20240730","분당선","서현","25248","25613","20240802",""
"20240730","분당선","야탑","26100","27325","20240802",""
"20240730","분당선","모란","19867","20031","20240802",""
"20240730","분당선","태평","13507","12699","20240802",""
"20240730","분당선","가천대","7039","7395","20240802",""
"20240730","분당선","선정릉","8142","8589","20240802",""
"20240730","분당선","강남구청","9952","11485","20240802",""
"20240730","분당선","압구정로데오","19755","21224","20240802",""
"20240730","분당선","서울숲","13245","13391","20240802",""
"20240730","분당선","수원","8085","7299","20240802",""
"20240730","분당선","복정","7","0","20240802",""
"20240730","분당선","수서","16885","17553","20240802",""
"20240730","분당선","대모산입구","5991","5698","20240802",""
"20240730","분당선","개포동","4376","4523","20240802",""
"20240730","분당선","구룡","3408","3434","20240802",""
"20240730","분당선","도곡","7499","7819","20240802",""
"20240730","분당선","한티","16421","17274","20240802",""
"20240730","분당선","선릉","14586","21810","20240802",""
"20240730","과천선","범계","27805","27619","20240802",""
"20240730","과천선","평촌","18346","17700","20240802",""
"20240730","과천선","인덕원","25693","26302","20240802",""
"20240730","과천선","정부과천청사","12803","13337","20240802",""
"20240730","과천선","과천","6666","6202","20240802",""
"20240730","과천선","대공원","4014","4193","20240802",""
"20240730","과천선","경마공원","1530","1480","20240802",""
"20240730","과천선","선바위","7900","6939","20240802",""
"20240730","공항철도 1호선","영종","4508","4395","20240802",""
"20240730","공항철도 1호선","인천공항2터미널","7513","6620","20240802",""
"20240730","공항철도 1호선","인천공항1터미널","14434","14780","20240802",""
"20240730","공항철도 1호선","공항화물청사","2240","2407","20240802",""
"20240730","공항철도 1호선","운서","9951","10397","20240802",""
"20240730","공항철도 1호선","청라국제도시","7951","7547","20240802",""
"20240730","공항철도 1호선","검암","6730","6967","20240802",""
"20240730","공항철도 1호선","계양","13776","13225","20240802",""
"20240730","공항철도 1호선","김포공항","9188","6098","20240802",""
"20240730","공항철도 1호선","마곡나루(서울식물원)","11727","11228","20240802",""
"20240730","공항철도 1호선","디지털미디어시티","15522","14490","20240802",""
"20240730","공항철도 1호선","홍대입구","15535","14807","20240802",""
"20240730","공항철도 1호선","공덕","3036","3943","20240802",""
"20240730","공항철도 1호선","서울역","14028","12397","20240802",""
"20240730","경춘선","춘천","1424","1217","20240802",""
"20240730","경춘선","남춘천","2496","2635","20240802",""
"20240730","경춘선","김유정","410","401","20240802",""
"20240730","경춘선","강촌","564","474","20240802",""
"20240730","경춘선","백양리","121","77","20240802",""
"20240730","경춘선","굴봉산","236","134","20240802",""
"20240730","경춘선","가평","2896","2625","20240802",""
"20240730","경춘선","상천","254","258","20240802",""
"20240730","경춘선","청평","2101","1838","20240802",""
"20240730","경춘선","대성리","1023","926","20240802",""
"20240730","경춘선","마석","3656","3589","20240802",""
"20240730","경춘선","천마산","1434","1333","20240802",""
"20240730","경춘선","평내호평","6128","5908","20240802",""
"20240730","경춘선","금곡","1488","1312","20240802",""
"20240730","경춘선","사릉","2080","2005","20240802",""
"20240730","경춘선","퇴계원","3586","3392","20240802",""
"20240730","경춘선","별내","3552","3332","20240802",""
"20240730","경춘선","갈매","3037","2660","20240802",""
"20240730","경춘선","신내","2900","2631","20240802",""
"20240730","경인선","도화","4084","3718","20240802",""
"20240730","경인선","중동","9251","8596","20240802",""
"20240730","경인선","온수(성공회대입구)","6052","5734","20240802",""
"20240730","경인선","도원","2610","2683","20240802",""
"20240730","경인선","간석","5781","5687","20240802",""
"20240730","경인선","부개","8765","8168","20240802",""
"20240730","경인선","소사","7231","6854","20240802",""
"20240730","경인선","구일","9468","9681","20240802",""
"20240730","경인선","인천","4172","3431","20240802",""
"20240730","경인선","동인천","13858","13084","20240802",""
"20240730","경인선","제물포","10209","9679","20240802",""
"20240730","경인선","주안","18090","16372","20240802",""
"20240730","경인선","동암","15518","15543","20240802",""
"20240730","경인선","백운","7418","7129","20240802",""
"20240730","경인선","부평","29197","30513","20240802",""
"20240730","경인선","송내","27059","26615","20240802",""
"20240730","경인선","부천","31231","31402","20240802",""
"20240730","경인선","역곡","25812","25897","20240802",""
"20240730","경인선","오류동","11481","10692","20240802",""
"20240730","경인선","개봉","21858","21581","20240802",""
"20240730","경의선","운천","1","1","20240802",""
"20240730","경의선","임진강","14","2","20240802",""
"20240730","경의선","문산","5449","5395","20240802",""
"20240730","경의선","파주","1146","961","20240802",""
"20240730","경의선","월롱","1940","1781","20240802",""
"20240730","5호선","마천","7651","6930","20240802",""
"20240730","5호선","거여","10336","9986","20240802",""
"20240730","5호선","개롱","6711","6859","20240802",""
"20240730","5호선","오금","3743","3763","20240802",""
"20240730","5호선","방이","7351","7667","20240802",""
"20240730","5호선","올림픽공원(한국체대)","5444","4423","20240802",""
"20240730","5호선","강일","6148","5628","20240802",""
"20240730","5호선","미사","18045","18256","20240802",""
"20240730","5호선","하남풍산","4586","4679","20240802",""
"20240730","5호선","하남시청(덕풍·신장)","8398","8003","20240802",""
"20240730","5호선","하남검단산","6423","6137","20240802",""
"20240730","6호선","응암","18120","18035","20240802",""
"20240730","6호선","역촌","3991","4577","20240802",""
"20240730","6호선","불광","5065","4866","20240802",""
"20240730","6호선","독바위","2865","3039","20240802",""
"20240730","6호선","연신내","4","0","20240802",""
"20240730","6호선","구산","8452","6683","20240802",""
"20240730","6호선","새절(신사)","13141","12252","20240802",""
"20240730","6호선","증산(명지대앞)","10069","10030","20240802",""
"20240730","6호선","디지털미디어시티","15707","17089","20240802",""
"20240730","6호선","월드컵경기장(성산)","14686","15271","20240802",""
"20240730","6호선","마포구청","15338","13828","20240802",""
"20240730","6호선","망원","15656","16828","20240802",""
"20240730","6호선","합정","14341","14062","20240802",""
"20240730","6호선","상수","9838","10740","20240802",""
"20240730","6호선","광흥창(서강)","9889","9473","20240802",""
"20240730","6호선","대흥(서강대앞)","8675","9087","20240802",""
"20240730","6호선","공덕","20489","20115","20240802",""
"20240730","6호선","효창공원앞","7349","6509","20240802",""
"20240730","6호선","삼각지","8004","7020","20240802",""
"20240730","6호선","녹사평(용산구청)","4970","4811","20240802",""
"20240730","6호선","이태원","10534","10902","20240802",""
"20240730","6호선","한강진","9703","11382","20240802",""
"20240730","6호선","버티고개","2209","2219","20240802",""
"20240730","6호선","약수","3892","3830","20240802",""
"20240730","6호선","청구","4110","4055","20240802",""
"20240730","6호선","신당","9243","9626","20240802",""
"20240730","6호선","동묘앞","8529","8890","20240802",""
"20240730","6호선","창신","3437","2746","20240802",""
"20240730","6호선","보문","7974","7417","20240802",""
"20240730","6호선","안암(고대병원앞)","11482","11468","20240802",""
"20240730","6호선","고려대(종암)","8617","8248","20240802",""
"20240730","6호선","월곡(동덕여대)","12094","11856","20240802",""
"20240730","6호선","상월곡(한국과학기술연구원)","6471","5843","20240802",""
"20240730","6호선","돌곶이","10266","9441","20240802",""
"20240730","6호선","석계","12541","13039","20240802",""
"20240730","6호선","태릉입구","5749","6297","20240802",""
"20240730","6호선","화랑대(서울여대입구)","12008","9365","20240802",""
"20240730","6호선","봉화산(서울의료원)","9456","8770","20240802",""
"20240730","7호선","장암","3078","1316","20240802",""
"20240730","7호선","도봉산","8969","10423","20240802",""
"20240730","7호선","수락산","12499","12502","20240802",""
"20240730","7호선","마들","13494","12781","20240802",""
"20240730","7호선","노원","24810","25918","20240802",""
"20240730","7호선","중계","14596","13319","20240802",""
"20240730","7호선","하계","18428","17325","20240802",""
"20240730","7호선","공릉(서울과학기술대)","11779","11890","20240802",""
"20240730","7호선","태릉입구","8885","8287","20240802",""
"20240730","7호선","먹골","10432","10331","20240802",""
"20240730","7호선","중화","10627","10448","20240802",""
"20240730","7호선","상봉","18202","17667","20240802",""
"20240730","7호선","면목","15066","14636","20240802",""
"20240730","7호선","사가정","16328","16479","20240802",""
"20240730","7호선","용마산(용마폭포공원)","5752","5663","20240802",""
"20240730","7호선","중곡","11019","10563","20240802",""
"20240730","7호선","군자(능동)","15871","12657","20240802",""
"20240730","7호선","어린이대공원(세종대)","14088","13881","20240802",""
"20240730","7호선","건대입구","13312","13324","20240802",""
"20240730","7호선","자양(뚝섬한강공원)","9550","9173","20240802",""
"20240730","7호선","청담","19799","21513","20240802",""
"20240730","7호선","강남구청","17017","19021","20240802",""
"20240730","7호선","학동","25464","26351","20240802",""
"20240730","7호선","논현","19806","20059","20240802",""
"20240730","7호선","반포","6385","5994","20240802",""
"20240730","7호선","고속터미널","17611","14822","20240802",""
"20240730","7호선","내방","15364","15529","20240802",""
"20240730","7호선","이수","16807","16552","20240802",""
"20240730","7호선","남성","11645","11187","20240802",""
"20240730","7호선","숭실대입구(살피재)","12280","12305","20240802",""
"20240730","7호선","상도","11472","11173","20240802",""
"20240730","7호선","장승배기","9555","9420","20240802",""
"20240730","7호선","신대방삼거리","15353","14666","20240802",""
"20240730","7호선","보라매","6602","6829","20240802",""
"20240730","7호선","신풍","11541","10723","20240802",""
"20240730","7호선","대림(구로구청)","9321","9545","20240802",""
"20240730","7호선","남구로","15525","16292","20240802",""
"20240730","7호선","가산디지털단지","48707","48809","20240802",""
"20240730","7호선","철산","21858","22169","20240802",""
"20240730","7호선","광명사거리","20238","19891","20240802",""
"20240730","7호선","천왕","11697","11198","20240802",""
"20240730","7호선","온수(성공회대입구)","9341","8439","20240802",""
"20240730","8호선","암사","19782","17573","20240802",""
"20240730","8호선","천호(풍납토성)","15771","17632","20240802",""
"20240730","8호선","강동구청","10836","11132","20240802",""
"20240730","8호선","몽촌토성(평화의문)","6947","7152","20240802",""
"20240730","8호선","잠실(송파구청)","17543","20451","20240802",""
"20240730","8호선","석촌","8541","9656","20240802",""
"20240730","8호선","송파","9505","9301","20240802",""
"20240730","8호선","가락시장","8099","8903","20240802",""
"20240730","8호선","문정","23391","24544","20240802",""
"20240730","8호선","장지","18060","16759","20240802",""
"20240730","8호선","복정","9493","7973","20240802",""
"20240730","8호선","산성","6342","6472","20240802",""
"20240730","8호선","남한산성입구(성남법원.검찰청)","12943","11678","20240802",""
"20240730","8호선","단대오거리","11992","11577","20240802",""
"20240730","8호선","신흥","5148","5439","20240802",""
"20240730","8호선","수진","5363","4940","20240802",""
"20240730","8호선","모란","4669","3588","20240802",""
"20240730","8호선","남위례","7124","7213","20240802",""
"20240730","9호선","개화","3122","2141","20240802",""
"20240730","9호선","김포공항","7206","10472","20240802",""
"20240730","9호선","공항시장","3174","3445","20240802",""
"20240730","9호선","신방화","7260","7127","20240802",""
"20240730","9호선","마곡나루(서울식물원)","14672","14428","20240802",""
"20240730","9호선","양천향교","10414","10785","20240802",""
"20240730","9호선","가양","22975","22636","20240802",""
"20240730","9호선","증미","8842","8722","20240802",""
"20240730","9호선","등촌","13082","12630","20240802",""
"20240730","9호선","염창","18562","17885","20240802",""
"20240730","9호선","신목동","4555","4047","20240802",""
"20240730","9호선","선유도","9459","9014","20240802",""
"20240730","9호선","당산","20624","20304","20240802",""
"20240730","9호선","국회의사당","17690","18349","20240802",""
"20240730","9호선","여의도","33881","32863","20240802",""
"20240730","9호선","샛강","6958","6910","20240802",""
"20240730","9호선","노량진","26075","25412","20240802",""
"20240730","9호선","노들","5024","4182","20240802",""
"20240730","9호선","흑석(중앙대입구)","8835","8956","20240802",""
"20240730","9호선","동작(현충원)","1941","1647","20240802",""
"20240730","9호선","구반포","1378","1304","20240802",""
"20240730","9호선","신반포","4020","3994","20240802",""
"20240730","9호선","고속터미널","15466","20190","20240802",""
"20240730","9호선","사평","3901","3738","20240802",""
"20240730","9호선","신논현","32785","32610","20240802",""
"20240730","9호선2~3단계","언주","13092","13495","20240802",""
"20240730","9호선2~3단계","선정릉","10812","11541","20240802",""
"20240730","9호선2~3단계","삼성중앙","8398","8884","20240802",""
"20240730","9호선2~3단계","봉은사","21729","22365","20240802",""
"20240730","9호선2~3단계","종합운동장","5369","5462","20240802",""
"20240730","9호선2~3단계","삼전","8361","7888","20240802",""
"20240730","9호선2~3단계","석촌고분","7510","7436","20240802",""
"20240730","9호선2~3단계","석촌","9997","8953","20240802",""
"20240730","9호선2~3단계","송파나루","5845","6327","20240802",""
"20240730","9호선2~3단계","한성백제","3253","2937","20240802",""
"20240730","9호선2~3단계","올림픽공원(한국체대)","5354","5808","20240802",""
"20240730","9호선2~3단계","둔촌오륜","1242","1195","20240802",""
"20240730","9호선2~3단계","중앙보훈병원","13405","11798","20240802",""
"20240730","경강선","판교","6176","6060","20240802",""
"20240730","경강선","이매","1043","943","20240802",""
"20240730","경강선","삼동","2636","2459","20240802",""
"20240730","경강선","경기광주","8282","7878","20240802",""
"20240730","경강선","초월","3600","3426","20240802",""
"20240730","경강선","곤지암","2276","2141","20240802",""
"20240730","경강선","신둔도예촌","1501","1436","20240802",""
"20240730","경강선","이천","2808","3004","20240802",""
"20240730","경강선","부발","2315","2219","20240802",""
"20240730","경강선","세종대왕릉","348","357","20240802",""
"20240730","경강선","여주","2774","2698","20240802",""
"20240730","경강선","성남","1004","889","20240802",""
"20240730","경부선","서울역","10383","3233","20240802",""
"20240730","경부선","남영","9668","10104","20240802",""
"20240730","경부선","용산","43099","43856","20240802",""
"20240730","경부선","노량진","7921","7822","20240802",""
"20240730","경부선","대방","10565","11614","20240802",""
"20240730","경부선","영등포","42037","42912","20240802",""
"20240730","경부선","신도림","3977","4124","20240802",""
"20240730","경부선","신길","8870","7479","20240802",""
"20240730","경부선","구로","17610","18000","20240802",""
"20240730","경부선","가산디지털단지","18364","21358","20240802",""
"20240730","경부선","금천구청","11046","11125","20240802",""
"20240730","경부선","석수","8517","7822","20240802",""
"20240730","경부선","관악","7266","7122","20240802",""
"20240730","경부선","안양","20488","20422","20240802",""
"20240730","경부선","명학","8373","8294","20240802",""
"20240730","경부선","금정","27587","28242","20240802",""
"20240730","경부선","군포","6995","6744","20240802",""
"20240730","경부선","의왕","8901","8852","20240802",""
"20240730","경부선","성균관대","14538","14314","20240802",""
"20240730","경부선","화서","12593","12505","20240802",""
"20240730","경부선","수원","37227","38849","20240802",""
"20240730","경부선","독산","17764","18563","20240802",""
"20240730","경부선","세류","3567","3093","20240802",""
"20240730","경부선","병점","14472","14265","20240802",""
"20240730","경부선","세마","3310","3095","20240802",""
"20240730","경부선","오산대","3465","3169","20240802",""
"20240730","경부선","오산","9691","9845","20240802",""
"20240730","경부선","진위","1606","1534","20240802",""
"20240730","경부선","송탄","4208","4219","20240802",""
"20240730","경부선","서정리","7813","7326","20240802",""
"20240730","경부선","평택지제","4104","4039","20240802",""
"20240730","경부선","평택","12411","12037","20240802",""
"20240730","경부선","성환","3723","3668","20240802",""
"20240730","경부선","직산","1047","1008","20240802",""
"20240730","경부선","두정","6161","6226","20240802",""
"20240730","경부선","천안","6010","6291","20240802",""
"20240730","경부선","당정","5921","5638","20240802",""
"20240730","경의선","금촌","6489","6215","20240802",""
"20240730","경부선","광명","4088","3401","20240802",""
"20240730","경원선","이촌(국립중앙박물관)","4000","3067","20240802",""
"20240730","경원선","서빙고","2186","2096","20240802",""
"20240730","경원선","한남","3982","3786","20240802",""
"20240730","경원선","옥수","62","44","20240802",""
