"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240524","중앙선","도심","2813","2319","20240527",""
"20240524","중앙선","덕소","6328","6251","20240527",""
"20240524","중앙선","양정","680","637","20240527",""
"20240524","중앙선","도농","12867","11889","20240527",""
"20240524","중앙선","구리","15319","15648","20240527",""
"20240524","중앙선","양원","3769","3551","20240527",""
"20240524","중앙선","망우","8923","8535","20240527",""
"20240524","중앙선","상봉","7158","6791","20240527",""
"20240524","중앙선","중랑","6627","6282","20240527",""
"20240524","중앙선","회기","37658","35384","20240527",""
"20240524","장항선","신창(순천향대)","3953","2272","20240527",""
"20240524","장항선","배방","1712","1656","20240527",""
"20240525","경부선","신도림","4012","4561","20240528",""
"20240525","우이신설선","성신여대입구(돈암)","3544","4090","20240528",""
"20240525","우이신설선","정릉","4600","3905","20240528",""
"20240525","우이신설선","북한산보국문","6450","5515","20240528",""
"20240525","우이신설선","솔샘","4813","4246","20240528",""
"20240525","우이신설선","삼양사거리","2372","2265","20240528",""
"20240525","우이신설선","삼양","1868","1851","20240528",""
"20240525","우이신설선","화계","3323","3043","20240528",""
"20240525","우이신설선","가오리","3853","3513","20240528",""
"20240525","우이신설선","4.19민주묘지","3305","2733","20240528",""
"20240525","우이신설선","솔밭공원","2425","2285","20240528",""
"20240525","우이신설선","북한산우이","4807","4757","20240528",""
"20240525","안산선","수리산","3473","3147","20240528",""
"20240525","안산선","오이도","8842","8872","20240528",""
"20240525","안산선","정왕","8993","8715","20240528",""
"20240525","장항선","아산","4671","4287","20240528",""
"20240525","장항선","쌍용(나사렛대)","2433","2232","20240528",""
"20240525","장항선","봉명","927","871","20240528",""
"20240525","일산선","대화","19171","16872","20240528",""
"20240525","일산선","주엽","9700","9160","20240528",""
"20240525","일산선","정발산","8903","8952","20240528",""
"20240525","일산선","마두","6416","6497","20240528",""
"20240525","일산선","백석","9784","10108","20240528",""
"20240525","일산선","대곡","2759","2436","20240528",""
"20240525","일산선","화정","15845","16113","20240528",""
"20240525","일산선","원당","10249","9421","20240528",""
"20240525","일산선","삼송","17063","15945","20240528",""
"20240525","일산선","지축","1","0","20240528",""
"20240525","일산선","원흥","9832","9047","20240528",""
"20240525","우이신설선","신설동","1839","1725","20240528",""
"20240525","우이신설선","보문","1452","1411","20240528",""
"20240525","분당선","복정","8","0","20240528",""
"20240525","1호선","서울역","61167","60498","20240528",""
"20240525","1호선","시청","27984","27679","20240528",""
"20240525","1호선","종각","28788","27191","20240528",""
"20240525","1호선","종로3가","30233","28239","20240528",""
"20240525","1호선","종로5가","24393","24191","20240528",""
"20240525","1호선","동대문","12984","12927","20240528",""
"20240525","1호선","신설동","12222","11397","20240528",""
"20240525","1호선","제기동","17330","17861","20240528",""
"20240525","1호선","청량리(서울시립대입구)","24414","24187","20240528",""
"20240525","1호선","동묘앞","16177","16838","20240528",""
"20240525","2호선","시청","19073","16033","20240528",""
"20240525","2호선","을지로입구","36599","35833","20240528",""
"20240525","2호선","을지로3가","17865","17017","20240528",""
"20240525","2호선","을지로4가","10522","10990","20240528",""
"20240525","2호선","동대문역사문화공원(DDP)","14683","17073","20240528",""
"20240525","2호선","신당","14555","15724","20240528",""
"20240525","2호선","상왕십리","12254","11337","20240528",""
"20240525","2호선","왕십리(성동구청)","15756","14907","20240528",""
"20240525","2호선","한양대","6569","6753","20240528",""
"20240525","2호선","뚝섬","23693","23138","20240528",""
"20240525","2호선","성수","36449","42553","20240528",""
"20240525","2호선","건대입구","41756","44495","20240528",""
"20240525","2호선","구의(광진구청)","20953","19412","20240528",""
"20240525","2호선","강변(동서울터미널)","33940","32658","20240528",""
"20240525","2호선","잠실나루","10518","9900","20240528",""
"20240525","2호선","잠실(송파구청)","83899","81494","20240528",""
"20240525","2호선","잠실새내","25558","25250","20240528",""
"20240525","2호선","종합운동장","18000","20389","20240528",""
"20240525","2호선","삼성(무역센터)","34467","34236","20240528",""
"20240525","2호선","선릉","30598","26631","20240528",""
"20240525","2호선","역삼","20243","22327","20240528",""
"20240525","2호선","강남","62858","62112","20240528",""
"20240525","수인선","월곶","2807","2726","20240528",""
"20240525","수인선","소래포구","6865","6936","20240528",""
"20240525","수인선","인천논현","5438","5535","20240528",""
"20240525","수인선","호구포","3058","2854","20240528",""
"20240525","수인선","남동인더스파크","1060","1065","20240528",""
"20240525","수인선","원인재","4528","4564","20240528",""
"20240525","수인선","연수","5316","5350","20240528",""
"20240525","수인선","송도","2539","2349","20240528",""
"20240525","수인선","인하대","5953","5589","20240528",""
"20240525","수인선","숭의","3780","3337","20240528",""
"20240525","수인선","신포","1805","1886","20240528",""
"20240525","수인선","인천","1596","2836","20240528",""
"20240525","신림선","샛강","1466","1776","20240528",""
"20240525","신림선","대방","3258","2245","20240528",""
"20240525","신림선","서울지방병무청","2406","2551","20240528",""
"20240525","신림선","보라매","3177","2783","20240528",""
"20240525","신림선","보라매공원","1744","1790","20240528",""
"20240525","신림선","보라매병원","3884","4008","20240528",""
"20240525","신림선","당곡","4005","3698","20240528",""
"20240525","신림선","신림","1710","2374","20240528",""
"20240525","신림선","서원","3007","2474","20240528",""
"20240525","신림선","서울대벤처타운","9416","7802","20240528",""
"20240525","신림선","관악산(서울대)","4143","4337","20240528",""
"20240525","안산선","산본","15821","16670","20240528",""
"20240525","안산선","대야미","4882","4258","20240528",""
"20240525","안산선","반월","4227","3952","20240528",""
"20240525","안산선","상록수","14433","14441","20240528",""
"20240525","안산선","한대앞","9343","9005","20240528",""
"20240525","2호선","교대(법원.검찰청)","18843","23822","20240528",""
"20240525","2호선","서초","14632","13020","20240528",""
"20240525","2호선","방배","12174","12176","20240528",""
"20240525","2호선","사당","42007","45966","20240528",""
"20240525","2호선","낙성대(강감찬)","25641","23425","20240528",""
"20240525","2호선","서울대입구(관악구청)","41040","39416","20240528",""
"20240525","2호선","봉천","20791","18784","20240528",""
"20240525","2호선","신림","51592","49024","20240528",""
"20240525","2호선","신대방","23343","21749","20240528",""
"20240525","2호선","구로디지털단지","41411","39989","20240528",""
"20240525","2호선","대림(구로구청)","22044","22850","20240528",""
"20240525","2호선","신도림","51256","52065","20240528",""
"20240525","2호선","문래","15843","17211","20240528",""
"20240525","2호선","영등포구청","16054","16858","20240528",""
"20240525","2호선","당산","15161","16558","20240528",""
"20240525","2호선","합정","38051","42939","20240528",""
"20240525","2호선","홍대입구","90551","103649","20240528",""
"20240525","2호선","신촌","39991","44675","20240528",""
"20240525","2호선","이대","15009","16319","20240528",""
"20240525","2호선","아현","9514","8460","20240528",""
"20240525","2호선","충정로(경기대입구)","7092","7425","20240528",""
"20240525","2호선","용답","2732","2360","20240528",""
"20240525","2호선","신답","1226","1225","20240528",""
"20240525","2호선","신설동","4345","4077","20240528",""
"20240525","2호선","도림천","1116","1140","20240528",""
"20240525","2호선","양천구청","5654","5587","20240528",""
"20240525","2호선","신정네거리","8879","8640","20240528",""
"20240525","2호선","용두(동대문구청)","2181","2021","20240528",""
"20240525","3호선","지축","6351","6100","20240528",""
"20240525","3호선","구파발","19795","20011","20240528",""
"20240525","3호선","연신내","32963","31039","20240528",""
"20240525","3호선","불광","15701","17348","20240528",""
"20240525","3호선","녹번","12638","10794","20240528",""
"20240525","3호선","홍제","17374","15861","20240528",""
"20240525","3호선","무악재","3721","3580","20240528",""
"20240525","3호선","독립문","8181","8973","20240528",""
"20240525","3호선","경복궁(정부서울청사)","29152","30966","20240528",""
"20240525","3호선","안국","27204","29612","20240528",""
"20240525","3호선","종로3가","10226","14252","20240528",""
"20240525","3호선","을지로3가","8055","8657","20240528",""
"20240525","3호선","충무로","13","0","20240528",""
"20240525","3호선","동대입구","12941","15120","20240528",""
"20240525","3호선","약수","11318","10559","20240528",""
"20240525","3호선","금호","7126","6356","20240528",""
"20240525","3호선","옥수","8589","8616","20240528",""
"20240525","3호선","압구정","27326","29096","20240528",""
"20240525","3호선","신사","25717","27580","20240528",""
"20240525","3호선","잠원","4382","4091","20240528",""
"20240525","3호선","고속터미널","64786","61367","20240528",""
"20240525","3호선","교대(법원.검찰청)","11709","6043","20240528",""
"20240525","3호선","남부터미널(예술의전당)","26341","26032","20240528",""
"20240525","3호선","양재(서초구청)","25349","27736","20240528",""
"20240525","3호선","매봉","7794","7510","20240528",""
"20240525","3호선","도곡","4940","4954","20240528",""
"20240525","3호선","대치","12583","11028","20240528",""
"20240525","3호선","학여울","3868","4146","20240528",""
"20240525","3호선","대청","8435","7879","20240528",""
"20240525","3호선","일원","7143","6781","20240528",""
"20240525","3호선","수서","17432","16723","20240528",""
"20240525","3호선","가락시장","7429","7209","20240528",""
"20240525","3호선","경찰병원","5000","4866","20240528",""
"20240525","3호선","오금","4801","4514","20240528",""
"20240525","4호선","당고개","8948","8142","20240528",""
"20240525","4호선","상계","17053","15504","20240528",""
"20240525","4호선","노원","27834","31186","20240528",""
"20240525","4호선","창동","24724","25577","20240528",""
"20240525","4호선","쌍문","25322","22425","20240528",""
"20240525","4호선","수유(강북구청)","31010","29627","20240528",""
"20240525","4호선","미아(서울사이버대학)","13696","12706","20240528",""
"20240525","4호선","미아사거리","25735","24914","20240528",""
"20240525","4호선","길음","19015","17907","20240528",""
"20240525","4호선","성신여대입구(돈암)","21150","20129","20240528",""
"20240525","4호선","한성대입구(삼선교)","14343","13909","20240528",""
"20240525","4호선","혜화","42212","43425","20240528",""
"20240525","4호선","동대문","18079","18116","20240528",""
"20240525","4호선","동대문역사문화공원(DDP)","18517","15534","20240528",""
"20240525","4호선","충무로","21175","22384","20240528",""
"20240525","4호선","명동","33948","38163","20240528",""
"20240525","4호선","회현(남대문시장)","26472","26869","20240528",""
"20240525","4호선","서울역","9884","25362","20240528",""
"20240525","4호선","숙대입구(갈월)","13051","11918","20240528",""
"20240525","4호선","삼각지","6914","9176","20240528",""
"20240525","4호선","신용산","16846","18643","20240528",""
"20240525","4호선","이촌(국립중앙박물관)","10664","11477","20240528",""
"20240525","4호선","동작(현충원)","2100","2371","20240528",""
"20240525","4호선","총신대입구(이수)","17182","18747","20240528",""
"20240525","4호선","사당","27624","25717","20240528",""
"20240525","4호선","남태령","1814","1049","20240528",""
"20240525","5호선","방화","6256","5993","20240528",""
"20240525","5호선","개화산","4741","4499","20240528",""
"20240525","5호선","김포공항","8783","7502","20240528",""
"20240525","5호선","송정","5700","5340","20240528",""
"20240525","5호선","마곡","8126","8308","20240528",""
"20240525","5호선","발산","17851","19077","20240528",""
"20240525","5호선","우장산","12220","11759","20240528",""
"20240525","5호선","화곡","24143","21906","20240528",""
"20240525","5호선","까치산","24429","22391","20240528",""
"20240525","5호선","신정(은행정)","10582","8980","20240528",""
"20240525","5호선","목동","13761","13675","20240528",""
"20240525","5호선","오목교(목동운동장앞)","18997","18965","20240528",""
"20240525","5호선","양평","4711","4381","20240528",""
"20240525","5호선","영등포구청","2970","2708","20240528",""
"20240525","5호선","영등포시장","11067","11407","20240528",""
"20240525","5호선","신길","4356","4240","20240528",""
"20240525","5호선","여의도","17459","19276","20240528",""
"20240525","5호선","여의나루","25329","27014","20240528",""
"20240525","5호선","마포","9741","9819","20240528",""
"20240525","5호선","공덕","9496","9765","20240528",""
"20240525","5호선","애오개","4680","4426","20240528",""
"20240525","5호선","충정로(경기대입구)","2403","2221","20240528",""
"20240525","5호선","서대문","10787","10574","20240528",""
"20240525","5호선","광화문(세종문화회관)","29883","31214","20240528",""
"20240525","5호선","종로3가","18383","21347","20240528",""
"20240525","5호선","을지로4가","4694","4931","20240528",""
"20240525","5호선","동대문역사문화공원(DDP)","1694","1968","20240528",""
"20240525","5호선","청구","3046","2999","20240528",""
"20240525","5호선","신금호","5479","5638","20240528",""
"20240525","5호선","행당","6923","5895","20240528",""
"20240525","5호선","왕십리(성동구청)","4254","5523","20240528",""
"20240525","5호선","마장","4819","4356","20240528",""
"20240525","5호선","답십리","12847","11267","20240528",""
"20240525","5호선","장한평","14526","13885","20240528",""
"20240525","5호선","군자(능동)","10504","11847","20240528",""
"20240525","5호선","아차산(어린이대공원후문)","16876","15932","20240528",""
"20240525","5호선","광나루(장신대)","13119","12070","20240528",""
"20240525","5호선","천호(풍납토성)","20937","20055","20240528",""
"20240525","5호선","강동","15212","14530","20240528",""
"20240525","5호선","길동","7416","7452","20240528",""
"20240525","5호선","굽은다리(강동구민회관앞)","8739","8254","20240528",""
"20240525","5호선","명일","7849","7455","20240528",""
"20240525","5호선","고덕","8529","8117","20240528",""
"20240525","5호선","상일동","11607","10879","20240528",""
"20240525","5호선","둔촌동","8097","7708","20240528",""
"20240525","5호선","올림픽공원(한국체대)","6112","5156","20240528",""
"20240525","5호선","방이","6856","6686","20240528",""
"20240525","5호선","오금","2581","2419","20240528",""
"20240525","5호선","개롱","5691","5611","20240528",""
"20240525","5호선","거여","8128","7521","20240528",""
"20240525","5호선","마천","6016","5848","20240528",""
"20240525","5호선","강일","5251","4479","20240528",""
"20240525","5호선","미사","16550","16632","20240528",""
"20240525","5호선","하남풍산","3455","3370","20240528",""
"20240525","5호선","하남시청(덕풍·신장)","7890","7262","20240528",""
"20240525","5호선","하남검단산","7068","6728","20240528",""
"20240525","6호선","응암","15321","14838","20240528",""
"20240525","6호선","역촌","3309","3836","20240528",""
"20240525","6호선","불광","4711","4191","20240528",""
"20240525","6호선","독바위","2480","2856","20240528",""
"20240525","6호선","연신내","5","0","20240528",""
"20240525","6호선","구산","7345","5335","20240528",""
"20240525","6호선","새절(신사)","10878","10112","20240528",""
"20240525","6호선","증산(명지대앞)","9137","8737","20240528",""
"20240525","6호선","디지털미디어시티","13155","10625","20240528",""
"20240525","6호선","월드컵경기장(성산)","37224","48326","20240528",""
"20240525","6호선","마포구청","16678","11437","20240528",""
"20240525","6호선","망원","19112","20973","20240528",""
"20240525","6호선","합정","17378","16811","20240528",""
"20240525","6호선","상수","11746","14009","20240528",""
"20240525","6호선","광흥창(서강)","7105","6339","20240528",""
"20240525","6호선","대흥(서강대앞)","7704","7843","20240528",""
"20240525","6호선","공덕","13980","13487","20240528",""
"20240525","6호선","효창공원앞","6302","5245","20240528",""
"20240525","6호선","삼각지","9625","7687","20240528",""
"20240525","6호선","녹사평(용산구청)","6438","7081","20240528",""
"20240525","6호선","이태원","14184","18951","20240528",""
"20240525","6호선","한강진","10988","13668","20240528",""
"20240525","6호선","버티고개","1814","1893","20240528",""
"20240525","6호선","약수","3137","3184","20240528",""
"20240525","6호선","청구","3215","2863","20240528",""
"20240525","6호선","신당","8115","7473","20240528",""
"20240525","6호선","동묘앞","10447","10491","20240528",""
"20240525","6호선","창신","2662","2326","20240528",""
"20240525","6호선","보문","6933","6300","20240528",""
"20240525","6호선","안암(고대병원앞)","11147","14021","20240528",""
"20240525","6호선","고려대(종암)","7346","8237","20240528",""
"20240525","6호선","월곡(동덕여대)","9395","8756","20240528",""
"20240525","6호선","상월곡(한국과학기술연구원)","5311","4440","20240528",""
"20240525","6호선","돌곶이","8398","7346","20240528",""
"20240525","6호선","석계","11603","10972","20240528",""
"20240525","6호선","태릉입구","9700","11613","20240528",""
"20240525","6호선","화랑대(서울여대입구)","14281","12973","20240528",""
"20240525","6호선","봉화산(서울의료원)","6871","6662","20240528",""
"20240525","6호선","신내","2","0","20240528",""
"20240525","7호선","장암","2574","1872","20240528",""
"20240525","7호선","도봉산","8711","11367","20240528",""
"20240525","7호선","수락산","12317","11733","20240528",""
"20240525","7호선","마들","11656","10345","20240528",""
"20240525","7호선","노원","24578","25619","20240528",""
"20240525","7호선","중계","12416","10670","20240528",""
"20240525","7호선","하계","15490","13933","20240528",""
"20240525","7호선","공릉(서울과학기술대)","11104","10314","20240528",""
"20240525","7호선","태릉입구","14353","15547","20240528",""
"20240525","7호선","먹골","10614","9808","20240528",""
"20240525","7호선","중화","10951","9840","20240528",""
"20240525","7호선","상봉","17028","16335","20240528",""
"20240525","7호선","면목","13177","12021","20240528",""
"20240525","7호선","사가정","15137","14292","20240528",""
"20240525","7호선","용마산(용마폭포공원)","5617","6033","20240528",""
"20240525","7호선","중곡","8520","7675","20240528",""
"20240525","7호선","군자(능동)","13440","9804","20240528",""
"20240525","7호선","어린이대공원(세종대)","15029","14667","20240528",""
"20240525","7호선","건대입구","13531","14542","20240528",""
"20240525","7호선","자양(뚝섬한강공원)","24285","24333","20240528",""
"20240525","7호선","청담","13032","13824","20240528",""
"20240525","7호선","강남구청","11342","12712","20240528",""
"20240525","7호선","학동","12871","13318","20240528",""
"20240525","7호선","논현","12304","13155","20240528",""
"20240525","7호선","반포","5986","5730","20240528",""
"20240525","7호선","고속터미널","19542","14604","20240528",""
"20240525","7호선","내방","9797","9515","20240528",""
"20240525","7호선","이수","14929","13874","20240528",""
"20240525","7호선","남성","9438","8577","20240528",""
"20240525","7호선","숭실대입구(살피재)","11460","11169","20240528",""
"20240525","7호선","상도","10252","9171","20240528",""
"20240525","7호선","장승배기","8246","7801","20240528",""
"20240525","7호선","신대방삼거리","12578","11590","20240528",""
"20240525","7호선","보라매","5903","5945","20240528",""
"20240525","7호선","신풍","9074","8353","20240528",""
"20240525","7호선","대림(구로구청)","9010","9548","20240528",""
"20240525","7호선","남구로","9136","9567","20240528",""
"20240525","7호선","가산디지털단지","15642","14566","20240528",""
"20240525","7호선","철산","18601","18370","20240528",""
"20240525","7호선","광명사거리","18239","18208","20240528",""
"20240525","7호선","천왕","8579","7906","20240528",""
"20240525","7호선","온수(성공회대입구)","6504","6523","20240528",""
"20240525","8호선","암사","14981","13356","20240528",""
"20240525","8호선","천호(풍납토성)","14036","16557","20240528",""
"20240525","8호선","강동구청","7409","7265","20240528",""
"20240525","8호선","몽촌토성(평화의문)","6922","7287","20240528",""
"20240525","8호선","잠실(송파구청)","16622","19553","20240528",""
"20240525","8호선","석촌","7126","8844","20240528",""
"20240525","8호선","송파","7553","7182","20240528",""
"20240525","8호선","가락시장","6443","6744","20240528",""
"20240525","8호선","문정","10989","10883","20240528",""
"20240525","8호선","장지","14014","12322","20240528",""
"20240525","8호선","복정","7474","6165","20240528",""
"20240525","8호선","산성","5674","5647","20240528",""
"20240525","8호선","남한산성입구(성남법원.검찰청)","10668","9231","20240528",""
"20240525","8호선","단대오거리","9906","9185","20240528",""
"20240525","8호선","신흥","4692","4841","20240528",""
"20240525","8호선","수진","4929","4465","20240528",""
"20240525","8호선","모란","4550","3893","20240528",""
"20240525","8호선","남위례","5849","5781","20240528",""
"20240525","9호선","개화","1884","1509","20240528",""
"20240525","9호선","김포공항","7567","10533","20240528",""
"20240525","9호선","공항시장","2679","2769","20240528",""
"20240525","9호선","신방화","5622","5204","20240528",""
"20240525","9호선","마곡나루(서울식물원)","10926","10585","20240528",""
"20240525","9호선","양천향교","7076","6615","20240528",""
"20240525","9호선","가양","17665","16880","20240528",""
"20240525","9호선","증미","4173","3782","20240528",""
"20240525","9호선","등촌","9051","8439","20240528",""
"20240525","9호선","염창","14683","13378","20240528",""
"20240525","9호선","신목동","3148","2658","20240528",""
"20240525","9호선","선유도","5571","5231","20240528",""
"20240525","9호선","당산","16380","15289","20240528",""
"20240525","9호선","국회의사당","8912","9097","20240528",""
"20240525","9호선","여의도","19065","18811","20240528",""
"20240525","9호선","샛강","4052","3764","20240528",""
"20240525","9호선","노량진","24493","24679","20240528",""
"20240525","9호선","노들","5683","4892","20240528",""
"20240525","9호선","흑석(중앙대입구)","7983","7664","20240528",""
"20240525","9호선","동작(현충원)","2203","2196","20240528",""
"20240525","9호선","구반포","1474","1456","20240528",""
"20240525","9호선","신반포","4227","4153","20240528",""
"20240525","9호선","고속터미널","20510","29147","20240528",""
"20240525","9호선","사평","3188","2786","20240528",""
"20240525","9호선","신논현","29475","30212","20240528",""
"20240525","9호선2~3단계","언주","7725","7728","20240528",""
"20240525","9호선2~3단계","선정릉","5671","6499","20240528",""
"20240525","9호선2~3단계","삼성중앙","3950","3751","20240528",""
"20240525","9호선2~3단계","봉은사","16179","17268","20240528",""
"20240525","9호선2~3단계","종합운동장","4823","4287","20240528",""
"20240525","9호선2~3단계","삼전","6373","5651","20240528",""
"20240525","9호선2~3단계","석촌고분","5832","5438","20240528",""
"20240525","9호선2~3단계","석촌","9256","8022","20240528",""
"20240525","9호선2~3단계","송파나루","5189","5487","20240528",""
"20240525","9호선2~3단계","한성백제","3056","2483","20240528",""
"20240525","9호선2~3단계","올림픽공원(한국체대)","11569","12621","20240528",""
"20240525","9호선2~3단계","둔촌오륜","871","982","20240528",""
"20240525","9호선2~3단계","중앙보훈병원","7270","6906","20240528",""
"20240525","경강선","판교","4272","3839","20240528",""
"20240525","경강선","이매","964","816","20240528",""
"20240525","경강선","삼동","1871","1719","20240528",""
"20240525","경강선","경기광주","6797","6283","20240528",""
"20240525","경강선","초월","3026","2686","20240528",""
"20240525","경강선","곤지암","2424","2505","20240528",""
"20240525","경강선","신둔도예촌","1477","1405","20240528",""
"20240525","경강선","이천","3745","3881","20240528",""
"20240525","경강선","부발","2555","2388","20240528",""
"20240525","경강선","세종대왕릉","452","477","20240528",""
"20240525","경강선","여주","3651","3961","20240528",""
"20240525","경강선","성남","889","799","20240528",""
"20240525","경부선","서울역","12589","4037","20240528",""
"20240525","경부선","남영","7891","8233","20240528",""
"20240525","경부선","용산","53050","54511","20240528",""
"20240525","경부선","노량진","10571","9534","20240528",""
"20240525","경부선","대방","8199","9259","20240528",""
"20240525","경부선","영등포","48620","51364","20240528",""
"20240525","경부선","신길","7654","6746","20240528",""
"20240525","경부선","구로","16185","17298","20240528",""
"20240525","경부선","가산디지털단지","7780","9580","20240528",""
"20240525","경부선","금천구청","10174","10065","20240528",""
"20240525","경부선","석수","8189","7412","20240528",""
"20240525","경부선","관악","7252","6871","20240528",""
"20240525","경부선","안양","21396","21226","20240528",""
"20240525","경부선","명학","6540","6244","20240528",""
"20240525","경부선","금정","23458","23312","20240528",""
"20240525","경부선","군포","5016","4556","20240528",""
"20240525","경부선","의왕","7461","6946","20240528",""
"20240525","경부선","성균관대","14053","14001","20240528",""
"20240525","경부선","화서","13811","13872","20240528",""
"20240525","경부선","수원","48432","53292","20240528",""
"20240525","경부선","독산","11255","10583","20240528",""
"20240525","경부선","세류","3492","3407","20240528",""
"20240525","경부선","병점","15873","15344","20240528",""
"20240525","경부선","세마","3354","2826","20240528",""
"20240525","경부선","오산대","4086","3890","20240528",""
"20240525","경부선","오산","12523","11855","20240528",""
"20240525","경부선","진위","1418","1195","20240528",""
"20240525","경부선","송탄","5876","5525","20240528",""
"20240525","경부선","서정리","9771","8225","20240528",""
"20240525","경부선","평택지제","4975","4340","20240528",""
"20240525","경부선","평택","17774","16927","20240528",""
"20240525","경부선","성환","4523","4022","20240528",""
"20240525","경부선","직산","1069","1021","20240528",""
"20240525","경부선","두정","8331","7953","20240528",""
"20240525","경부선","천안","9241","9374","20240528",""
"20240525","경부선","당정","5126","4695","20240528",""
"20240525","경부선","서동탄","1372","1356","20240528",""
"20240525","경부선","광명","4014","3341","20240528",""
"20240525","경원선","이촌(국립중앙박물관)","4268","3087","20240528",""
"20240525","경원선","서빙고","2205","2289","20240528",""
"20240525","경원선","한남","2956","2993","20240528",""
"20240525","경원선","옥수","37","22","20240528",""
"20240525","경원선","응봉","1885","1761","20240528",""
"20240525","경원선","왕십리(성동구청)","17932","17331","20240528",""
"20240525","경원선","청량리(서울시립대입구)","21024","21818","20240528",""
"20240525","경원선","외대앞","9914","8923","20240528",""
"20240525","경원선","신이문","7551","6839","20240528",""
"20240525","경원선","석계","7753","8343","20240528",""
"20240525","경원선","광운대","7722","6987","20240528",""
"20240525","경원선","월계","5922","5205","20240528",""
"20240525","경원선","녹천","3693","3142","20240528",""
"20240525","경원선","창동","7","0","20240528",""
"20240525","경원선","방학","9538","9108","20240528",""
"20240525","경원선","도봉","5552","5016","20240528",""
"20240525","경원선","도봉산","11238","8299","20240528",""
"20240525","경원선","망월사","7242","7209","20240528",""
"20240525","경원선","회룡","12382","12087","20240528",""
"20240525","경원선","의정부","21134","21826","20240528",""
"20240525","경원선","가능","5997","5799","20240528",""
"20240525","경원선","녹양","4233","3997","20240528",""
"20240525","경원선","양주","7723","7404","20240528",""
"20240525","경원선","덕계","5590","5119","20240528",""
"20240525","경원선","덕정","6072","5535","20240528",""
"20240525","경원선","지행","7159","6948","20240528",""
"20240525","경원선","동두천중앙","3299","3267","20240528",""
"20240525","경원선","보산","1850","1682","20240528",""
"20240525","경원선","동두천","1713","1740","20240528",""
"20240525","경원선","소요산","3116","3034","20240528",""
"20240525","경원선","청산","201","149","20240528",""
"20240525","경원선","전곡","1684","1492","20240528",""
"20240525","경원선","연천","1770","1817","20240528",""
"20240525","경의선","서울역","2356","2356","20240528",""
"20240525","경의선","신촌","470","552","20240528",""
"20240525","경의선","효창공원앞","2317","2612","20240528",""
"20240525","경의선","공덕","4020","2913","20240528",""
"20240525","경의선","서강대","2372","2261","20240528",""
"20240525","경의선","홍대입구","3182","4091","20240528",""
"20240525","경의선","가좌","5176","4968","20240528",""
"20240525","경의선","디지털미디어시티","3121","2751","20240528",""
"20240525","경의선","수색","2540","2467","20240528",""
"20240525","경의선","한국항공대","1691","1625","20240528",""
"20240525","경의선","강매","2644","2465","20240528",""
"20240525","경의선","행신","6973","6981","20240528",""
"20240525","경의선","능곡","4634","4544","20240528",""
"20240525","경의선","곡산","561","602","20240528",""
"20240525","경의선","백마","6460","5899","20240528",""
"20240525","경의선","풍산","6038","5632","20240528",""
"20240525","경의선","일산","9543","9098","20240528",""
"20240525","경의선","탄현","6940","6425","20240528",""
"20240525","경의선","야당","8918","9228","20240528",""
"20240525","경의선","운정","7219","6505","20240528",""
"20240525","경의선","금릉","5291","4954","20240528",""
"20240525","경의선","금촌","6862","6690","20240528",""
"20240525","경의선","월롱","1499","1397","20240528",""
"20240525","경의선","파주","1244","988","20240528",""
"20240525","경의선","문산","6454","5776","20240528",""
"20240525","경의선","임진강","172","188","20240528",""
"20240525","경의선","운천","14","8","20240528",""
"20240525","경인선","개봉","19842","19018","20240528",""
"20240525","경인선","오류동","10805","9593","20240528",""
"20240525","경인선","역곡","23519","22903","20240528",""
"20240525","경인선","부천","32810","33836","20240528",""
"20240525","경인선","송내","21895","21140","20240528",""
"20240525","경인선","부평","31789","35207","20240528",""
"20240525","경인선","백운","7162","6782","20240528",""
"20240525","경인선","동암","15451","15267","20240528",""
"20240525","경인선","주안","19066","16825","20240528",""
"20240525","경인선","제물포","9289","8584","20240528",""
"20240525","경인선","동인천","14365","14019","20240528",""
"20240525","경인선","인천","7328","6566","20240528",""
"20240525","경인선","구일","5627","5280","20240528",""
"20240525","경인선","소사","8092","7589","20240528",""
"20240525","경인선","부개","7813","7131","20240528",""
"20240525","경인선","간석","5481","5029","20240528",""
"20240525","경인선","도원","4981","5029","20240528",""
"20240525","경인선","온수(성공회대입구)","5830","5241","20240528",""
"20240525","경인선","중동","8155","7484","20240528",""
"20240525","경인선","도화","3854","3566","20240528",""
"20240525","경춘선","신내","2294","2007","20240528",""
"20240525","경춘선","갈매","2311","2031","20240528",""
"20240525","경춘선","별내","2833","2634","20240528",""
"20240525","경춘선","퇴계원","3324","2986","20240528",""
"20240525","경춘선","사릉","1999","1853","20240528",""
"20240525","경춘선","금곡","1394","1285","20240528",""
"20240525","경춘선","평내호평","5656","5454","20240528",""
"20240525","경춘선","천마산","1523","1517","20240528",""
"20240525","경춘선","마석","3968","3870","20240528",""
"20240525","경춘선","대성리","2470","3050","20240528",""
"20240525","경춘선","청평","2498","3011","20240528",""
"20240525","경춘선","상천","594","717","20240528",""
"20240525","경춘선","가평","3191","3692","20240528",""
"20240525","경춘선","굴봉산","220","278","20240528",""
"20240525","경춘선","백양리","208","166","20240528",""
"20240525","경춘선","강촌","871","939","20240528",""
"20240525","경춘선","김유정","671","779","20240528",""
"20240525","경춘선","남춘천","4442","4457","20240528",""
